tick address bitflip_pos qt_err will_recode curr_ecc next_ecc block_pos data_write data_rec fixed
492904 4004 0 2 False 3 -1 2 528 0210 True
492930 4998 0 2 False 3 -1 2 43702 aab6 True
492956 2885 0 3 False 3 -1 1 17697 4521 True
492982 1539 0 2 False 2 -1 0 15637 3d15 True
493008 1121 0 2 False 2 -1 0 27098 69da True
493034 1799 0 2 False 2 -1 0 23387 5b5b True
493060 6803 0 0 False 1 -1 3 13621 3535 True
493086 3100 0 3 False 3 -1 1 27147 6a0b True
493112 5712 0 2 False 3 -1 2 9146 23ba True
493138 1557 0 2 False 2 -1 0 62657 f4c1 True
493164 2106 0 3 False 3 -1 1 28883 70d3 True
493190 1570 0 2 False 2 -1 0 21593 5459 True
493216 1676 0 2 False 2 -1 0 20862 517e True
493242 7475 0 0 False 1 -1 3 1744 06d0 True
493268 2083 0 3 False 3 -1 1 51066 c77a True
493294 4264 0 2 False 3 -1 2 28547 6f83 True
493320 4564 0 2 False 3 -1 2 48885 bef5 True
493346 7135 0 0 False 1 -1 3 5746 1672 True
493372 2527 0 3 False 3 -1 1 35252 89b4 True
493398 2718 0 3 False 3 -1 1 38082 94c2 True
493424 6223 0 0 False 1 -1 3 33123 8163 True
493450 2803 0 3 False 3 -1 1 62114 f2a2 True
493476 4687 0 2 False 3 -1 2 64036 fa24 True
493502 1968 0 2 False 2 -1 0 44556 ae0c True
493528 1210 0 2 False 2 -1 0 49997 c34d True
493554 3298 0 3 False 3 -1 1 57218 df82 True
493580 2343 0 3 False 3 -1 1 63362 f782 True
493606 88 0 2 False 2 -1 0 7601 1db1 True
493632 4848 0 2 False 3 -1 2 30000 7530 True
493658 4109 0 2 False 3 -1 2 65485 ffcd True
493684 4805 0 2 False 3 -1 2 13679 356f True
493710 6227 0 0 False 1 -1 3 27930 6d1a True
493736 6114 0 0 False 1 -1 3 26535 67a7 True
493762 7328 0 0 False 1 -1 3 57485 e08d True
493788 2497 0 3 False 3 -1 1 57739 e18b True
493814 7542 0 0 False 1 -1 3 19353 4b99 True
493840 1791 0 2 False 2 -1 0 57845 e1f5 True
493866 4142 0 2 False 3 -1 2 26513 6791 True
493892 5810 0 2 False 3 -1 2 32774 8006 True
493918 1787 0 2 False 2 -1 0 10241 2801 True
493944 818 0 2 False 2 -1 0 38631 96e7 True
493970 1454 0 2 False 2 -1 0 48768 be80 True
493996 3990 0 3 False 3 -1 1 14139 373b True
494022 7845 0 0 False 1 -1 3 61281 ef61 True
494048 12 0 2 False 2 -1 0 33601 8341 True
494074 1504 0 2 False 2 -1 0 3718 0e86 True
494100 4291 0 2 False 3 -1 2 33890 8462 True
494126 5718 0 2 False 3 -1 2 43962 abba True
494152 1167 0 2 False 2 -1 0 7658 1dea True
494178 1258 0 2 False 2 -1 0 12572 311c True
494204 3421 0 3 False 3 -1 1 35532 8acc True
494230 7135 0 0 False 1 -1 3 63108 f684 True
494256 219 0 2 False 2 -1 0 2571 0a0b True
494282 390 0 2 False 2 -1 0 47683 ba43 True
494308 4962 0 2 False 3 -1 2 51715 ca03 True
494334 5711 0 2 False 3 -1 2 41186 a0e2 True
494360 7774 0 0 False 1 -1 3 11028 2b14 True
494386 4032 0 2 False 3 -1 2 18795 496b True
494412 3985 0 3 False 3 -1 1 34857 8829 True
494438 6994 0 0 False 1 -1 3 5468 155c True
494464 7189 0 0 False 1 -1 3 62080 f280 True
494490 1678 0 2 False 2 -1 0 23382 5b56 True
494516 5005 0 2 False 3 -1 2 32416 7ea0 True
494542 2085 0 3 False 3 -1 1 26495 677f True
494568 3178 0 3 False 3 -1 1 7961 1f19 True
494594 3980 0 3 False 3 -1 1 26378 670a True
494620 5255 0 2 False 3 -1 2 93 005d True
494646 5193 0 2 False 3 -1 2 58030 e2ae True
494672 313 0 2 False 2 -1 0 501 01f5 True
494698 7023 0 0 False 1 -1 3 6704 1a30 True
494724 3535 0 3 False 3 -1 1 8404 20d4 True
494750 5361 0 2 False 3 -1 2 83 0053 True
494776 7215 0 0 False 1 -1 3 37459 9253 True
494802 5015 0 2 False 3 -1 2 26157 662d True
494828 4282 0 2 False 3 -1 2 30678 77d6 True
494854 5792 0 2 False 3 -1 2 30238 761e True
494880 2434 0 3 False 3 -1 1 45460 b194 True
494906 1566 0 2 False 2 -1 0 4466 1172 True
494932 951 0 2 False 2 -1 0 62983 f607 True
494958 4332 0 2 False 3 -1 2 6422 1916 True
494984 4687 0 2 False 3 -1 2 54593 d541 True
495010 231 0 2 False 2 -1 0 8597 2195 True
495036 2447 0 3 False 3 -1 1 39893 9bd5 True
495062 4178 0 2 False 3 -1 2 18759 4947 True
495088 4372 0 2 False 3 -1 2 46976 b780 True
495114 5990 0 2 False 3 -1 2 21196 52cc True
495140 5006 0 2 False 3 -1 2 57928 e248 True
495166 4230 0 2 False 3 -1 2 16592 40d0 True
495192 279 0 2 False 2 -1 0 52710 cde6 True
495218 1051 0 2 False 2 -1 0 54608 d550 True
495244 935 0 2 False 2 -1 0 47806 babe True
495270 2437 0 3 False 3 -1 1 26783 689f True
495296 5413 0 2 False 3 -1 2 48941 bf2d True
495322 2699 0 3 False 3 -1 1 27393 6b01 True
495348 6950 0 0 False 1 -1 3 58983 e667 True
495374 3930 0 3 False 3 -1 1 11335 2c47 True
495400 5532 0 2 False 3 -1 2 11416 2c98 True
495426 3035 0 3 False 3 -1 1 14539 38cb True
495452 946 0 2 False 2 -1 0 29245 723d True
495478 5209 0 2 False 3 -1 2 31093 7975 True
495504 6969 0 0 False 1 -1 3 905 0389 True
495530 7747 0 0 False 1 -1 3 4551 11c7 True
495556 807 0 2 False 2 -1 0 11441 2cb1 True
495582 2985 0 3 False 3 -1 1 25450 636a True
495608 1693 0 2 False 2 -1 0 9313 2461 True
495634 4589 0 2 False 3 -1 2 48269 bc8d True
495660 2885 0 3 False 3 -1 1 8162 1fe2 True
495686 7767 0 0 False 1 -1 3 18745 4939 True
495712 4703 0 2 False 3 -1 2 509 01fd True
495738 6673 0 0 False 1 -1 3 42725 a6e5 True
495764 1643 0 2 False 2 -1 0 30629 77a5 True
495790 3637 0 3 False 3 -1 1 44167 ac87 True
495816 7625 0 0 False 1 -1 3 60883 edd3 True
495842 6707 0 0 False 1 -1 3 22971 59bb True
495868 100 0 2 False 2 -1 0 28063 6d9f True
495894 7092 0 0 False 1 -1 3 10869 2a75 True
495920 1568 0 2 False 2 -1 0 8203 200b True
495946 1131 0 2 False 2 -1 0 28368 6ed0 True
495972 3135 0 3 False 3 -1 1 15387 3c1b True
495998 4332 0 2 False 3 -1 2 29692 73fc True
496024 1362 0 2 False 2 -1 0 2098 0832 True
496050 648 0 2 False 2 -1 0 39189 9915 True
496076 7717 0 0 False 1 -1 3 21838 554e True
496102 7403 0 0 False 1 -1 3 31312 7a50 True
496128 7781 0 0 False 1 -1 3 64089 fa59 True
496154 4795 0 2 False 3 -1 2 23512 5bd8 True
496180 4256 0 2 False 3 -1 2 8028 1f5c True
496206 1131 0 2 False 2 -1 0 18623 48bf True
496232 6290 0 0 False 1 -1 3 54061 d32d True
496258 7230 0 0 False 1 -1 3 17872 45d0 True
496284 2507 0 3 False 3 -1 1 50216 c428 True
496310 2932 0 3 False 3 -1 1 43268 a904 True
496336 5575 0 2 False 3 -1 2 18649 48d9 True
496362 4660 0 2 False 3 -1 2 33542 8306 True
496388 7130 0 0 False 1 -1 3 25428 6354 True
496414 6952 0 0 False 1 -1 3 20590 506e True
496440 1883 0 2 False 2 -1 0 21957 55c5 True
496466 5554 0 2 False 3 -1 2 52698 cdda True
496492 7144 0 0 False 1 -1 3 52567 cd57 True
496518 560 0 2 False 2 -1 0 65478 ffc6 True
496544 6564 0 0 False 1 -1 3 61569 f081 True
496570 1751 0 2 False 2 -1 0 56829 ddfd True
496596 5913 0 2 False 3 -1 2 9159 23c7 True
496622 5902 0 2 False 3 -1 2 47913 bb29 True
496648 3880 0 3 False 3 -1 1 59620 e8e4 True
496674 4880 0 2 False 3 -1 2 294 0126 True
496700 1466 0 2 False 2 -1 0 14560 38e0 True
496726 4758 0 2 False 3 -1 2 21784 5518 True
496752 4262 0 2 False 3 -1 2 34886 8846 True
496778 3743 0 3 False 3 -1 1 16912 4210 True
496804 2900 0 3 False 3 -1 1 38934 9816 True
496830 7540 0 0 False 1 -1 3 61148 eedc True
496856 2120 12-9- 4 False 3 -1 1 64387 fb83 True
496950 3816 0 4 False 3 -1 1 24312 5ef8 True
496976 1019 0 2 False 2 -1 0 44964 afa4 True
497002 5815 0 2 False 3 -1 2 11067 2b3b True
497028 226 0 2 False 2 -1 0 34272 85e0 True
497054 6340 0 0 False 1 -1 3 56279 dbd7 True
497080 3734 0 4 False 3 -1 1 55075 d723 True
497106 2693 0 4 False 3 -1 1 51095 c797 True
497132 1164 0 2 False 2 -1 0 63502 f80e True
497158 610 0 2 False 2 -1 0 57093 df05 True
497184 3813 0 4 False 3 -1 1 24919 6157 True
497210 1944 0 2 False 2 -1 0 43502 a9ee True
497236 2742 0 4 False 3 -1 1 37783 9397 True
497262 459 0 2 False 2 -1 0 3126 0c36 True
497288 490 0 2 False 2 -1 0 35244 89ac True
497314 4543 0 2 False 3 -1 2 20523 502b True
497340 3313 0 4 False 3 -1 1 14314 37ea True
497366 3551 0 4 False 3 -1 1 1855 073f True
497392 2197 0 4 False 3 -1 1 64206 face True
497418 3568 0 4 False 3 -1 1 50483 c533 True
497444 4576 0 2 False 3 -1 2 53839 d24f True
497470 7619 0 0 False 1 -1 3 60400 ebf0 True
497496 7533 0 0 False 1 -1 3 64730 fcda True
497522 3844 0 4 False 3 -1 1 25136 6230 True
497548 3950 0 4 False 3 -1 1 1801 0709 True
497574 5032 0 2 False 3 -1 2 41871 a38f True
497600 4960 0 2 False 3 -1 2 24341 5f15 True
497626 6015 0 0 False 1 -1 3 61208 ef18 True
497652 4267 0 2 False 3 -1 2 56675 dd63 True
497678 7687 0 0 False 1 -1 3 49823 c29f True
497704 1627 0 2 False 2 -1 0 57842 e1f2 True
497730 6718 0 0 False 1 -1 3 63960 f9d8 True
497756 2043 0 4 False 3 -1 1 930 03a2 True
497782 5790 0 2 False 3 -1 2 48585 bdc9 True
497808 3215 0 4 False 3 -1 1 37017 9099 True
497834 7055 0 0 False 1 -1 3 64187 fabb True
497860 4377 0 2 False 3 -1 2 5428 1534 True
497886 3409 0 4 False 3 -1 1 14925 3a4d True
497912 5028 0 2 False 3 -1 2 48896 bf00 True
497938 7878 0 0 False 1 -1 3 36139 8d2b True
497964 3297 0 4 False 3 -1 1 36597 8ef5 True
497990 3266 0 4 False 3 -1 1 29287 7267 True
498016 7201 0 0 False 1 -1 3 17606 44c6 True
498042 275 0 2 False 2 -1 0 42658 a6a2 True
498068 1035 0 2 False 2 -1 0 53345 d061 True
498094 6321 0 0 False 1 -1 3 12876 324c True
498120 4003 0 2 False 3 -1 2 2804 0af4 True
498146 4335 0 2 False 3 -1 2 55170 d782 True
498172 4295 0 2 False 3 -1 2 48750 be6e True
498198 5144 0 2 False 3 -1 2 60983 ee37 True
498224 964 0 2 False 2 -1 0 28567 6f97 True
498250 284 0 2 False 2 -1 0 17046 4296 True
498276 556 0 2 False 2 -1 0 14978 3a82 True
498302 1401 0 2 False 2 -1 0 15921 3e31 True
498328 1978 0 2 False 2 -1 0 61949 f1fd True
498354 6297 0 0 False 1 -1 3 44453 ada5 True
498380 4517 0 2 False 3 -1 2 4764 129c True
498406 1971 0 2 False 2 -1 0 28343 6eb7 True
498432 7440 0 0 False 1 -1 3 8209 2011 True
498458 2059 0 4 False 3 -1 1 1404 057c True
498484 5774 0 2 False 3 -1 2 45060 b004 True
498510 3685 0 4 False 3 -1 1 28425 6f09 True
498536 4694 0 2 False 3 -1 2 33380 8264 True
498562 7233 0 0 False 1 -1 3 13929 3669 True
498588 6138 0 0 False 1 -1 3 28761 7059 True
498614 2358 0 4 False 3 -1 1 34320 8610 True
498640 5166 0 2 False 3 -1 2 41693 a2dd True
498666 2503 0 4 False 3 -1 1 1792 0700 True
498692 1122 0 2 False 2 -1 0 21978 55da True
498718 5169 0 2 False 3 -1 2 58617 e4f9 True
498744 4859 0 2 False 3 -1 2 19243 4b2b True
498770 1018 0 2 False 2 -1 0 8554 216a True
498796 4608 0 2 False 3 -1 2 13842 3612 True
498822 172 0 2 False 2 -1 0 43688 aaa8 True
498848 55 0 2 False 2 -1 0 20006 4e26 True
498874 4498 0 2 False 3 -1 2 43459 a9c3 True
498900 763 0 2 False 2 -1 0 57640 e128 True
498926 5043 0 2 False 3 -1 2 2492 09bc True
498952 5683 0 2 False 3 -1 2 32648 7f88 True
498978 6787 0 0 False 1 -1 3 47829 bad5 True
499004 6028 0 0 False 1 -1 3 38103 94d7 True
499030 6784 0 0 False 1 -1 3 44514 ade2 True
499056 3000 0 4 False 3 -1 1 62639 f4af True
499082 6530 0 0 False 1 -1 3 20333 4f6d True
499108 26 0 2 False 2 -1 0 16962 4242 True
499134 1739 0 2 False 2 -1 0 54295 d417 True
499160 4527 0 2 False 3 -1 2 54338 d442 True
499186 7858 0 0 False 1 -1 3 837 0345 True
499212 3306 0 4 False 3 -1 1 28757 7055 True
499238 1458 0 2 False 2 -1 0 9262 242e True
499264 4653 0 2 False 3 -1 2 49142 bff6 True
499290 3669 0 4 False 3 -1 1 28904 70e8 True
499316 5235 0 2 False 3 -1 2 12809 3209 True
499342 7031 0 0 False 1 -1 3 57302 dfd6 True
499368 7907 0 0 False 1 -1 3 26299 66bb True
499394 7689 0 0 False 1 -1 3 63984 f9f0 True
499420 2784 0 4 False 3 -1 1 8424 20e8 True
499446 2351 0 4 False 3 -1 1 38809 9799 True
499472 4331 0 2 False 3 -1 2 36371 8e13 True
499498 6210 0 0 False 1 -1 3 50869 c6b5 True
499524 7254 0 0 False 1 -1 3 54949 d6a5 True
499550 5406 0 2 False 3 -1 2 52812 ce4c True
499576 6422 0 0 False 1 -1 3 29575 7387 True
499602 5306 0 2 False 3 -1 2 4284 10bc True
499628 939 0 2 False 2 -1 0 25099 620b True
499654 7707 0 0 False 1 -1 3 32055 7d37 True
499680 3175 0 4 False 3 -1 1 1387 056b True
499706 5804 0 2 False 3 -1 2 26452 6754 True
499732 5122 0 2 False 3 -1 2 9518 252e True
499758 475 0 2 False 2 -1 0 32121 7d79 True
499784 2255 0 4 False 3 -1 1 40826 9f7a True
499810 5583 0 2 False 3 -1 2 44671 ae7f True
499836 546 0 2 False 2 -1 0 4543 11bf True
499862 6175 0 0 False 1 -1 3 9094 2386 True
499888 4244 0 2 False 3 -1 2 13458 3492 True
499914 125 0 2 False 2 -1 0 32269 7e0d True
499940 2666 0 4 False 3 -1 1 27963 6d3b True
499966 4169 0 2 False 3 -1 2 29181 71fd True
499992 6297 0 0 False 1 -1 3 30094 758e True
500018 4971 0 1 False 3 -1 2 33651 8373 True
500044 4350 0 1 False 3 -1 2 42390 a596 True
500070 7903 0 0 False 1 1 3 20865 5181 True
500096 1879 0 1 False 2 -1 0 7077 1ba5 True
500122 7945 0 0 False 1 -1 3 32321 7e41 True
500148 852 0 1 False 2 -1 0 37206 9156 True
500174 3941 0 3 False 3 3 1 25983 657f True
500200 2214 0 3 False 3 -1 1 48607 bddf True
500226 3099 0 3 False 3 -1 1 20063 4e5f True
500252 2048 0 3 False 3 -1 1 24606 601e True
500278 5968 0 1 False 3 -1 2 34035 84f3 True
500304 3790 0 3 False 3 -1 1 36666 8f3a True
500330 3930 0 3 False 3 -1 1 18534 4866 True
500356 849 0 1 False 2 -1 0 5750 1676 True
500382 4861 0 1 False 3 -1 2 35608 8b18 True
500408 5879 0 1 False 3 -1 2 63120 f690 True
500434 6302 0 0 False 1 -1 3 47871 baff True
500460 2609 0 3 False 3 -1 1 36916 9034 True
500486 3215 0 3 False 3 -1 1 15296 3bc0 True
500512 5781 0 1 False 3 -1 2 39486 9a3e True
500538 3683 0 3 False 3 -1 1 2203 089b True
500564 326 0 1 False 2 -1 0 60209 eb31 True
500590 6882 0 0 False 1 -1 3 40624 9eb0 True
500616 6332 0 0 False 1 -1 3 15023 3aaf True
500642 2597 0 3 False 3 -1 1 62079 f27f True
500668 5299 0 1 False 3 -1 2 41019 a03b True
500694 275 0 1 False 2 -1 0 21325 534d True
500720 5414 0 1 False 3 -1 2 16945 4231 True
500746 4065 0 1 False 3 -1 2 14648 3938 True
500772 4019 0 1 False 3 -1 2 14026 36ca True
500798 4069 0 1 False 3 -1 2 25020 61bc True
500824 2197 0 3 False 3 -1 1 50933 c6f5 True
500850 113 0 1 False 2 -1 0 6816 1aa0 True
500876 1013 0 1 False 2 -1 0 33313 8221 True
500902 7464 0 0 False 1 -1 3 17361 43d1 True
500928 1634 0 1 False 2 -1 0 37537 92a1 True
500954 1143 0 1 False 2 -1 0 60262 eb66 True
500980 6640 0 0 False 1 -1 3 19096 4a98 True
501006 6353 0 0 False 1 -1 3 11260 2bfc True
501032 2591 0 3 False 3 -1 1 5938 1732 True
501058 5148 0 1 False 3 -1 2 16789 4195 True
501084 7508 0 0 False 1 -1 3 57214 df7e True
501110 7635 0 0 False 1 -1 3 63203 f6e3 True
501136 2646 0 3 False 3 -1 1 23428 5b84 True
501162 4153 0 1 False 3 -1 2 50577 c591 True
501188 3883 0 3 False 3 -1 1 28162 6e02 True
501214 6487 0 0 False 1 -1 3 59699 e933 True
501240 2821 0 3 False 3 -1 1 49189 c025 True
501266 6174 0 0 False 1 -1 3 21330 5352 True
501292 3256 0 3 False 3 -1 1 34890 884a True
501318 2761 0 3 False 3 -1 1 3077 0c05 True
501344 6181 0 0 False 1 -1 3 61300 ef74 True
501370 695 0 1 False 2 -1 0 25739 648b True
501396 2127 0 3 False 3 -1 1 29085 719d True
501422 2305 0 3 False 3 -1 1 1594 063a True
501448 2728 0 3 False 3 -1 1 52366 cc8e True
501474 777 0 1 False 2 -1 0 21560 5438 True
501500 7773 0 0 False 1 -1 3 54383 d46f True
501526 5532 0 1 False 3 -1 2 54202 d3ba True
501552 1448 0 1 False 2 -1 0 55845 da25 True
501578 5562 0 1 False 3 -1 2 15087 3aef True
501604 2798 0 3 False 3 -1 1 63942 f9c6 True
501630 7711 0 0 False 1 -1 3 42671 a6af True
501656 2366 0 3 False 3 -1 1 60145 eaf1 True
501682 4655 0 1 False 3 -1 2 32550 7f26 True
501708 4828 0 1 False 3 -1 2 612 0264 True
501734 5573 0 1 False 3 -1 2 28109 6dcd True
501760 1180 0 1 False 2 -1 0 23512 5bd8 True
501786 5820 0 1 False 3 -1 2 3823 0eef True
501812 1222 0 1 False 2 -1 0 40214 9d16 True
501838 7104 0 0 False 1 -1 3 2888 0b48 True
501864 190 0 1 False 2 -1 0 12111 2f4f True
501890 1238 0 1 False 2 -1 0 15613 3cfd True
501916 1766 0 1 False 2 -1 0 5843 16d3 True
501942 3796 0 3 False 3 -1 1 8182 1ff6 True
501968 1891 0 1 False 2 -1 0 39465 9a29 True
501994 5360 0 1 False 3 -1 2 45513 b1c9 True
502020 5590 0 1 False 3 -1 2 45210 b09a True
502046 7450 0 0 False 1 -1 3 29382 72c6 True
502072 44 0 1 False 2 -1 0 6980 1b44 True
502098 4069 0 1 False 3 -1 2 4889 1319 True
502124 6906 0 0 False 1 -1 3 14525 38bd True
502150 6969 0 0 False 1 -1 3 50281 c469 True
502176 5765 0 1 False 3 -1 2 40970 a00a True
502202 7638 0 0 False 1 -1 3 22687 589f True
502228 6263 0 0 False 1 -1 3 48049 bbb1 True
502254 4298 0 1 False 3 -1 2 13389 344d True
502280 4127 0 1 False 3 -1 2 49244 c05c True
502306 1524 0 1 False 2 -1 0 38821 97a5 True
502332 6049 0 0 False 1 -1 3 5931 172b True
502358 1265 0 1 False 2 -1 0 13431 3477 True
502384 2552 4- 3 False 3 -1 1 3497 0da9 True
502444 4047 0 1 False 3 -1 2 31770 7c1a True
502470 7053 0 0 False 1 -1 3 35079 8907 True
502496 1551 0 1 False 2 -1 0 34955 888b True
502522 4655 0 1 False 3 -1 2 60564 ec94 True
502548 983 0 1 False 2 -1 0 2728 0aa8 True
502574 7065 0 0 False 1 -1 3 42779 a71b True
502600 4756 0 1 False 3 -1 2 13068 330c True
502626 6547 0 0 False 1 -1 3 50888 c6c8 True
502652 2860 0 3 False 3 -1 1 45993 b3a9 True
502678 1650 0 1 False 2 -1 0 38765 976d True
502704 682 0 1 False 2 -1 0 328 0148 True
502730 4636 0 1 False 3 -1 2 10358 2876 True
502756 1667 0 1 False 2 -1 0 404 0194 True
502782 2173 0 3 False 3 -1 1 21054 523e True
502808 1809 0 1 False 2 -1 0 33677 838d True
502834 3532 0 3 False 3 -1 1 15984 3e70 True
502860 1457 0 1 False 2 -1 0 12106 2f4a True
502886 7248 0 0 False 1 -1 3 49250 c062 True
502912 1188 0 1 False 2 -1 0 5804 16ac True
502938 243 0 1 False 2 -1 0 2859 0b2b True
502964 6658 0 0 False 1 -1 3 12971 32ab True
502990 7325 0 0 False 1 -1 3 56168 db68 True
503016 826 0 1 False 2 -1 0 20106 4e8a True
503042 5991 0 1 False 3 -1 2 17946 461a True
503068 761 0 1 False 2 -1 0 46264 b4b8 True
503094 892 0 1 False 2 -1 0 32324 7e44 True
503120 1238 0 1 False 2 -1 0 14556 38dc True
503146 1682 0 1 False 2 -1 0 31821 7c4d True
503172 3103 0 3 False 3 -1 1 32381 7e7d True
503198 6989 0 0 False 1 -1 3 48900 bf04 True
503224 3226 0 3 False 3 -1 1 10888 2a88 True
503250 7135 0 0 False 1 -1 3 22360 5758 True
503276 1471 0 1 False 2 -1 0 43948 abac True
503302 7190 0 0 False 1 -1 3 19175 4ae7 True
503328 1725 0 1 False 2 -1 0 14079 36ff True
503354 1598 0 1 False 2 -1 0 30214 7606 True
503380 1381 0 1 False 2 -1 0 12831 321f True
503406 6407 0 0 False 1 -1 3 45458 b192 True
503432 7666 0 0 False 1 -1 3 62699 f4eb True
503458 3966 0 3 False 3 -1 1 21227 52eb True
503484 5536 0 1 False 3 -1 2 47232 b880 True
503510 7587 0 0 False 1 -1 3 46747 b69b True
503536 5718 0 1 False 3 -1 2 37036 90ac True
503562 6218 0 0 False 1 -1 3 46479 b58f True
503588 7085 0 0 False 1 -1 3 31359 7a7f True
503614 4689 0 1 False 3 -1 2 12347 303b True
503640 6206 0 0 False 1 -1 3 60021 ea75 True
503666 1064 0 1 False 2 -1 0 56313 dbf9 True
503692 449 0 1 False 2 -1 0 16122 3efa True
503718 3061 0 3 False 3 -1 1 33971 84b3 True
503744 560 0 1 False 2 -1 0 35257 89b9 True
503770 4426 0 1 False 3 -1 2 21745 54f1 True
503796 2291 0 3 False 3 -1 1 49380 c0e4 True
503822 7382 0 0 False 1 -1 3 40027 9c5b True
503848 3316 0 3 False 3 -1 1 63565 f84d True
503874 1249 0 1 False 2 -1 0 9231 240f True
503900 7071 0 0 False 1 -1 3 54790 d606 True
503926 1111 0 1 False 2 -1 0 23255 5ad7 True
503952 2090 0 3 False 3 -1 1 2034 07f2 True
503978 7551 0 0 False 1 -1 3 62457 f3f9 True
504004 1104 0 1 False 2 -1 0 7809 1e81 True
504030 5816 0 1 False 3 -1 2 37584 92d0 True
504056 6080 0 0 False 1 -1 3 10973 2add True
504082 7599 0 0 False 1 -1 3 5266 1492 True
504108 4117 0 1 False 3 -1 2 19231 4b1f True
504134 494 0 1 False 2 -1 0 43156 a894 True
504160 1405 0 1 False 2 -1 0 12759 31d7 True
504186 5862 0 1 False 3 -1 2 6008 1778 True
504212 18 0 1 False 2 -1 0 30209 7601 True
504238 4223 0 1 False 3 -1 2 30775 7837 True
504264 1795 0 1 False 2 -1 0 25304 62d8 True
504290 3800 0 3 False 3 -1 1 38639 96ef True
504316 308 0 1 False 2 -1 0 53805 d22d True
504342 5597 0 1 False 3 -1 2 27361 6ae1 True
504368 2973 0 3 False 3 -1 1 64640 fc80 True
504394 5289 0 1 False 3 -1 2 51232 c820 True
504420 2606 0 3 False 3 -1 1 46653 b63d True
504446 2371 0 3 False 3 -1 1 53334 d056 True
504472 4233 0 1 False 3 -1 2 17934 460e True
504498 315 0 1 False 2 -1 0 21127 5287 True
504524 4302 0 1 False 3 -1 2 52776 ce28 True
504550 4739 0 1 False 3 -1 2 13725 359d True
504576 7169 0 0 False 1 -1 3 45118 b03e True
504602 3516 0 3 False 3 -1 1 3781 0ec5 True
504628 3440 0 3 False 3 -1 1 28275 6e73 True
504654 6110 0 0 False 1 -1 3 52940 cecc True
504680 184 0 1 False 2 -1 0 15030 3ab6 True
504706 3240 0 3 False 3 -1 1 19119 4aaf True
504732 818 0 1 False 2 -1 0 15447 3c57 True
504758 2478 0 3 False 3 -1 1 47615 b9ff True
504784 2139 0 3 False 3 -1 1 64584 fc48 True
504810 3468 0 3 False 3 -1 1 48955 bf3b True
504836 2572 0 3 False 3 -1 1 58762 e58a True
504862 2709 0 3 False 3 -1 1 60682 ed0a True
504888 7408 0 0 False 1 -1 3 44205 acad True
504914 4640 0 1 False 3 -1 2 32814 802e True
504940 523 0 1 False 2 -1 0 1986 07c2 True
504966 4068 0 1 False 3 -1 2 41741 a30d True
504992 763 0 1 False 2 -1 0 51846 ca86 True
505018 742 0 1 False 2 -1 0 10629 2985 True
505044 3978 0 3 False 3 -1 1 20139 4eab True
505070 1982 0 1 False 2 -1 0 32096 7d60 True
505096 7040 0 0 False 1 -1 3 16724 4154 True
505122 5139 0 1 False 3 -1 2 43109 a865 True
505148 4165 0 1 False 3 -1 2 10786 2a22 True
505174 3385 0 3 False 3 -1 1 37058 90c2 True
505200 7347 0 0 False 1 -1 3 45298 b0f2 True
505226 1137 0 1 False 2 -1 0 51959 caf7 True
505252 4558 0 1 False 3 -1 2 45906 b352 True
505278 147 0 1 False 2 -1 0 25650 6432 True
505304 7713 0 0 False 1 -1 3 59537 e891 True
505330 4583 0 1 False 3 -1 2 41431 a1d7 True
505356 4414 0 1 False 3 -1 2 49324 c0ac True
505382 4361 0 1 False 3 -1 2 20604 507c True
505408 7745 0 0 False 1 -1 3 48084 bbd4 True
505434 703 0 1 False 2 -1 0 28351 6ebf True
505460 1882 0 1 False 2 -1 0 23009 59e1 True
505486 5217 0 1 False 3 -1 2 28467 6f33 True
505512 4999 0 1 False 3 -1 2 6166 1816 True
505538 2608 0 3 False 3 -1 1 29977 7519 True
505564 4880 0 1 False 3 -1 2 11707 2dbb True
505590 421 0 1 False 2 -1 0 21934 55ae True
505616 3981 0 3 False 3 -1 1 6154 180a True
505642 7509 0 0 False 1 -1 3 35745 8ba1 True
505668 3663 0 3 False 3 -1 1 2097 0831 True
505694 3657 0 3 False 3 -1 1 52095 cb7f True
505720 6740 0 0 False 1 -1 3 30098 7592 True
505746 5761 0 1 False 3 -1 2 54749 d5dd True
505772 7566 0 0 False 1 -1 3 7034 1b7a True
505798 1955 0 1 False 2 -1 0 22603 584b True
505824 1861 0 1 False 2 -1 0 45587 b213 True
505850 6704 0 0 False 1 -1 3 36923 903b True
505876 1519 0 1 False 2 -1 0 744 02e8 True
505902 6186 0 0 False 1 -1 3 54291 d413 True
505928 1374 0 1 False 2 -1 0 53964 d2cc True
